GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26000","Michigan",3,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",13823719,13945516,14287476,15213887,15430073,15149070,15126250,14323143,13251507,13399060,13615296,14366174,14530808,14582913,14855550,15113617,15509585,15943723,15609538,10832872
 "26000","Michigan",3,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",3503652,3660888,3773351,4029404,4201090,4216866,3898723,3683680,3441483,3443452,3052601,3094032,3105512,3134666,3043046,3131917,3267519,3372066,3564050,2354177
 "26000","Michigan",3,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",10318855,10274641,10502231,11170880,11206031,10902624,11219811,10632607,9802596,9948607,10561761,11272142,11425135,11448378,11809206,11979437,12241888,12572169,12062982,8483020
 "26000","Michigan",3,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",11971074,11809370,11614807,11974004,12091913,11834603,11318927,10732651,10045719,9957140,9703814,9817300,9586907,9780512,9849332,9792447,9796115,10126911,9940600,8627945
 "26000","Michigan",3,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",56131599,56386608,55919985,54855080,55424650,54058321,52680416,52772581,51731706,51839032,49846459,48604451,47456405,46342048,46698124,46163123,46685214,46131276,46035449,44469533
 "26000","Michigan",3,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",4037163,4286072,4119585,4730747,4845072,5762783,4814213,4864983,4978845,5561109,6360068,5337513,5802311,5637820,5881312,5919434,5865155,5918297,5518570,6844718
 "26000","Michigan",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",55519267,56310638,58612384,58062554,59064889,57523748,56344564,55775741,51398100,53340647,53804760,53977449,54621034,56315426,58004562,59829396,60824956,62270726,61672401,59364530
 "26000","Michigan",3,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",17031726,16764716,17203237,18243091,18039516,18223603,18465340,18380821,16556442,18176957,18561996,19273228,19217040,18623856,18757725,19967029,20387292,20844520,21616847,20742748
 "26000","Michigan",3,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",82699515,88461076,91756749,90665469,92782785,92614863,96652564,84970686,64379839,79781356,86624086,88792317,94849900,95008145,95593684,97849183,99289587,102620843,101860515,96643980
 "26000","Michigan",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",102876734,107728059,110460779,108409250,109057623,106934317,108009238,93394953,70490098,86293238,94015203,97082550,102767067,102449728,102453492,104246470,106246422,108885540,106332680,101571530
 "26000","Michigan",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",266548542,272625887,276910895,285507971,292617343,288809671,286123998,274716851,261059592,266023106,270961394,277004166,278534013,285588166,294820553,302120134,305024737,313078241,315173818,299842347
 "26001","Alcona, MI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",200343,207553,210850,214405,222156,207931,235613,210680,197679,202901,191186,190567,199086,189325,189861,192233,202633,207030,203951,197202
 "26001","Alcona, MI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",173790,180891,183741,187052,194167,179547,207722,183322,171990,177928,168339,169317,178583,169139,170344,173194,183218,186372,185052,178127
 "26001","Alcona, MI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),4010,5461,2963,5499,(D),4772,1775,5290,3714,5077,5730,(D),(D),6721,(D)
 "26001","Alcona, MI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",1383,1699,1548,1310,1517,3100,2265,1993,2738,2150,2490,2790,3034,3484,3425,3537,3468,2033,1836,(D)
 "26001","Alcona, MI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",9282,9511,9742,9790,9039,9935,9269,10268,(D),(D),11755,12474,12470,11526,10657,12771,13947,13025,13218,4442
 "26001","Alcona, MI",3,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),10463,8889,5890,5003,5572,6056,8871,8358,7230,5539,5073,(D),(D),4749,4472
 "26001","Alcona, MI",3,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",12172,12063,12403,13601,13556,12997,13626,12251,9799,13655,15629,15305,17491,15786,15351,14108,14677,14888,15118,13676
 "26001","Alcona, MI",3,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",10986,11547,11831,(D),(D),(D),(D),(D),(D),(D),(D),(D),16801,15230,14732,13489,13933,14095,14006,12748
 "26001","Alcona, MI",3,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",1550,509,585,(D),(D),(D),(D),(D),(D),(D),(D),(D),678,539,612,618,757,812,1186,970
 "26001","Alcona, MI",3,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",1980,2162,1670,817,1172,1460,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),639
 "26001","Alcona, MI",3,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",13568,(D),(D),14350,13592,12890,11990,12259,12187,12316,11914,11116,11519,12095,11500,12323,13341,14661,14493,14263
 "26001","Alcona, MI",3,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),760,726,1281,1196,1247,1058,973,645,580,774,323,666,(D)
 "26001","Alcona, MI",3,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",(D),(D),963,(D),(D),(D),(D),(D),1054,1249,(D),(D),(D),(D),(D),(D),(D),(D),2037,1872
 "26001","Alcona, MI",3,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",80147,80307,81109,90230,93319,85716,94180,76708,(D),72703,75997,77578,79200,75048,75418,74784,79267,81780,79723,82737
 "26001","Alcona, MI",3,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",3073,3624,3217,3368,4165,4239,5082,3592,(D),2982,3213,3161,2439,3130,2851,2715,2441,2362,2232,1863
 "26001","Alcona, MI",3,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",77136,76758,77967,86949,89233,81542,89164,73162,(D),69718,72788,74417,76736,71940,72576,72083,76853,79455,77533,80944
 "26001","Alcona, MI",3,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",6411,6690,6245,5805,5727,5341,(D),(D),21271,22769,3965,5208,6340,5543,5513,5402,5381,5599,5265,5003
 "26001","Alcona, MI",3,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",4203,4335,3856,(D),3192,2886,(D),(D),979,1357,2087,2748,3458,3030,(D),(D),(D),(D),2916,2753
 "26001","Alcona, MI",3,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",0,0,0,0,0,0,23428,24715,18918,19994,0,0,0,0,(D),(D),(D),(D),0,0
 "26001","Alcona, MI",3,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",2020,2151,2170,(D),2296,2225,2081,1697,1199,1240,1879,2460,2882,2512,2262,2258,2607,2368,2344,2245
