GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "08000","Colorado",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",234979399,235417320,237782339,240747623,251558436,257430160,266887455,270981399,264966258,267858879,271700641,276823143,286259075,298655252,312409667,318953352,329960619,342535898,356773592,346011260
 "08000","Colorado",7,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",201497422,200986558,203354377,206545642,216948207,223332609,233241115,235995034,230023810,232735107,236900669,242101873,251668322,263547799,276273219,281726314,291601578,303617855,316918332,305922375
 "08000","Colorado",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",2868064,2579836,2394817,2663611,3218644,3162137,3027924,2627423,3179170,3052497,2851404,2546736,2564595,2831660,3430017,3753205,3121500,3379706,3458068,4119538
 "08000","Colorado",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",6121041,6579091,7718926,8529758,10600960,11676620,11293897,12386614,13579382,11813105,12023016,12405990,13566262,17421285,20928088,20833563,22482542,22227963,24154538,19885392
 "08000","Colorado",7,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",2772799,2804126,2941128,3251659,3188873,3553221,3178557,3451653,3024095,3704176,3832246,3779742,3603050,3608647,3610015,3679600,3564857,3480928,3898042,4179848
 "08000","Colorado",7,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",18972449,17824794,16616959,16117257,15895629,15297723,14890173,14103363,11690884,9745285,9759186,10110602,11980802,13429725,14369092,15277851,16181422,17068774,17430258,17094694
 "08000","Colorado",7,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",13543788,14134574,14386166,16122693,17117457,18809362,20360881,20741594,20624279,21154417,21247739,20868699,21244128,22144657,22592245,22316894,22297700,23297625,24430080,23701793
 "08000","Colorado",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",6610977,7467364,7615478,8842164,9326692,10664704,11657408,11358679,10508964,12300087,12877358,13238242,13789836,13724372,13999584,13880957,14565925,15310894,15706696,15030233
 "08000","Colorado",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",7791525,7029038,7125735,7446502,8006451,8159592,8668834,9526581,10465618,8925325,8389403,7630457,7452719,8419971,8592291,8435696,7731986,7988670,8720676,8670722
 "08000","Colorado",7,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",13802648,13613246,13803446,13887480,14604206,15150085,16221116,16527683,14340147,14980452,15168014,15872015,16380239,17347625,18095363,18171985,18653340,18993563,19239483,19455969
 "08000","Colorado",7,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",14047992,14533182,14835326,15091868,15574774,15630397,15566701,15145629,14496713,14791492,14631686,14834237,15225480,15748824,16594316,17571493,18389209,19155646,19679133,19578791
 "08000","Colorado",7,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",6031743,5997963,6504637,7389010,8069242,6757351,7935568,7561626,7133099,7452688,7233650,7742649,9686166,10383635,10922110,10265278,10626979,11291453,11133128,8574230
 "08000","Colorado",7,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",15930236,15229179,15037730,14785242,15846367,16861259,18658168,19085457,18231339,18714085,18850342,17997884,19052348,19086385,18757083,19068298,20219350,23093650,25438227,27135909
 "08000","Colorado",7,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",49194815,49098244,49130928,46613921,47801286,48847623,52013090,51312133,52394323,53623669,55677567,56844419,57365352,56647393,58577527,60146579,60890030,62062743,64183170,65086168
 "08000","Colorado",7,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",14218691,13952991,13747166,12917520,14305498,14096628,14154622,12057638,15176992,14611784,14572907,15646361,15355065,14910669,15499181,15942455,15206848,15507761,15582268,17108366
 "08000","Colorado",7,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",34832228,35002208,35244016,33568772,33317488,34595723,37744303,39216505,37290042,39020436,41093224,41198058,42013645,41750157,43087548,44212030,45778096,46650900,48770740,47953819
 "08000","Colorado",7,CAGDP9,59,"54, 55, 56","  Professional and business services","Thousands of chained 2012 dollars",27618176,27011413,28304215,29711720,31765360,33155814,35250967,36926455,35573983,37114791,38171021,40759381,41176951,43448928,44941654,45703897,49214197,52234771,56569769,55285236
 "08000","Colorado",7,CAGDP9,60,"54","   Professional, scientific, and technical services","Thousands of chained 2012 dollars",17409170,17110055,17624013,18439092,19567996,20576721,22077036,23848989,23207379,24068970,24795158,25797423,26806391,28065841,29048980,30310818,31833137,34288114,37165144,36465889
 "08000","Colorado",7,CAGDP9,64,"55","   Management of companies and enterprises","Thousands of chained 2012 dollars",3311051,3217962,3745222,4081073,4491865,4697297,4785528,4629837,4765602,5159846,5400238,6486090,5913500,6491460,6867905,6342254,7773514,7695706,8816957,9048432
 "08000","Colorado",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services","Thousands of chained 2012 dollars",6765546,6550627,6895419,7183856,7716277,7895929,8389756,8437901,7600521,7885966,7975634,8475869,8456380,8895221,9037503,9052493,9653910,10265505,10683109,9963271
 "08000","Colorado",7,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance","Thousands of chained 2012 dollars",13780397,14401105,15006157,15673694,15987094,16498150,16822462,18006579,18765084,19150901,19501239,20002724,20272864,21091931,22244872,23193422,23694496,24541608,25273701,23851692
 "08000","Colorado",7,CAGDP9,69,"61","   Educational services","Thousands of chained 2012 dollars",1779206,1729218,1843909,1998724,2027449,2098664,2120065,2259539,2411601,2564969,2545622,2606690,2608844,2670478,2666220,2764713,2763933,2901565,3005120,2659570
 "08000","Colorado",7,CAGDP9,70,"62","   Health care and social assistance","Thousands of chained 2012 dollars",12005883,12657959,13153250,13673801,13957415,14397625,14699370,15743335,16351701,16587511,16955651,17396035,17664371,18423179,19587606,20438916,20945061,21651957,22279326,21219252
 "08000","Colorado",7,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of chained 2012 dollars",10704404,10945759,10754162,10990452,11635198,11876615,11891050,11861624,11014424,11362457,11860985,12085932,13224310,13779118,14806131,15082682,15799360,16052968,16197357,11958182
 "08000","Colorado",7,CAGDP9,76,"71","   Arts, entertainment, and recreation","Thousands of chained 2012 dollars",2854918,3003774,2889905,2595064,2821017,2846299,2875751,3001379,2961221,3133050,3243198,3264994,4108002,4627654,5010395,5193054,5384252,5385523,5064670,3625153
 "08000","Colorado",7,CAGDP9,79,"72","   Accommodation and food services","Thousands of chained 2012 dollars",7837991,7925830,7852063,8408698,8823210,9041649,9025175,8864592,8053432,8229012,8617581,8820938,9119871,9160890,9806751,9903677,10427390,10675026,11115588,8312779
 "08000","Colorado",7,CAGDP9,82,"81","  Other services (except government and government enterprises)","Thousands of chained 2012 dollars",6797630,6971327,6939023,6937657,6986288,6965567,6899502,6754109,6276941,6124081,6090847,6250863,6296248,6541638,6678651,6716496,6850768,7205548,7268389,6476808
 "08000","Colorado",7,CAGDP9,83,"...","Government and government enterprises","Thousands of chained 2012 dollars",33687787,34766442,34725898,34438902,34758298,34144428,33584509,34968354,34944630,35124970,34800884,34721270,34598426,35133212,36184923,37254119,38397024,39015969,40006943,40106300
 "08000","Colorado",7,CAGDP9,87,"11, 21","Natural resources and mining","Thousands of chained 2012 dollars",9107145,9146163,9969080,11035267,13628370,14729036,14222722,15066696,16751399,14804843,14853498,14952726,16131524,20267433,24420425,24766073,25553686,25579514,27564073,24481950
 "08000","Colorado",7,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",27863203,28194743,28693203,29042558,30232815,30817435,31787681,31649821,28837381,29771700,29799363,30706252,31605870,33097888,34690738,35740043,37033917,38128129,38885056,39012612
 "08000","Colorado",7,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",8766660,8766079,9404332,10589577,11179812,10324173,11036840,10969275,10094948,11148757,11075318,11522391,13287082,13985245,14520750,13928852,14183440,14770236,15016863,12725738
 "08000","Colorado",7,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",29632449,29495469,29539777,30928824,32992911,35682628,39047941,39859995,38858920,39872060,40102285,38866583,40296661,41234078,41367032,41382683,42456057,46201072,49578313,50360828
 "08000","Colorado",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",40726933,40600048,40433557,42970220,46229122,48515347,49199856,49717766,48969218,45699263,45855206,45932027,49375847,55884716,61099298,62217013,63920886,66191528,69286044,66264773
 "08000","Colorado",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",160856042,160468947,162952977,163710810,170871772,174951538,184227753,186467304,181175991,187014897,191031805,196169846,202289527,207663233,215264594,219585777,227678457,237377274,247606337,239509506
 "08001","Adams, CO*",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",14268820,14584573,15088930,15738976,16220770,16667063,17170059,19261437,18566607,18553044,18580702,18767510,19500317,21116345,21933789,22858520,23784769,24745551,25858619,25451180
 "08001","Adams, CO*",7,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",12646657,12853126,13339668,14015085,14632357,15043192,15561998,16512171,15488117,15517963,15614880,15817125,16485875,17994511,18634291,19377848,20096610,20818315,21420180,20958265
 "08001","Adams, CO*",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",8194,31949,7784,(D),11668,27533,18526,59291,69186,79415,107852,91844,61250,(D),(D),52295,44961,(D),109418,112125
 "08001","Adams, CO*",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",87612,92838,97739,93617,118236,117253,107363,114843,114203,99863,98295,88556,148233,191541,155127,143827,164761,288198,664091,380401
 "08001","Adams, CO*",7,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",268581,262774,294588,(D),275607,276817,286966,283238,220232,281461,293534,229317,229586,(D),(D),304182,289700,(D),295494,314575
 "08001","Adams, CO*",7,CAGDP9,11,"23","  Construction","Thousands of chained 2012 dollars",2032738,1884206,1697623,1762698,1716181,1534866,1391635,1247867,1118046,1034503,1160590,1259891,1439368,1665544,1799239,2095649,2161352,2220439,2202837,2185861
 "08001","Adams, CO*",7,CAGDP9,12,"31-33","  Manufacturing","Thousands of chained 2012 dollars",1485558,1582874,1787873,2186141,2471002,2618591,2857304,3222972,2990829,2630223,2323748,2247780,2355925,3160318,3125134,3027844,2766024,2674559,2730134,2784823
 "08001","Adams, CO*",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing","Thousands of chained 2012 dollars",487410,502084,533797,638750,702496,865210,1105117,903728,736376,827007,815089,745206,881116,904150,967139,909957,898419,956659,990819,967372
 "08001","Adams, CO*",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of chained 2012 dollars",942357,1060197,1298869,1625702,1881985,1766147,1660320,2393619,2389532,1820920,1507044,1502573,1469899,2280896,2170048,2138028,1861118,1694161,1712300,1806990
 "08001","Adams, CO*",7,CAGDP9,34,"42","  Wholesale trade","Thousands of chained 2012 dollars",1432279,1488378,1593750,1690471,1887471,2044320,2126574,2156267,1838330,1885583,1912777,1995607,2141960,2299722,2448640,2570889,2738929,2858292,2841099,2871518
 "08001","Adams, CO*",7,CAGDP9,35,"44-45","  Retail trade","Thousands of chained 2012 dollars",1021841,1015465,1049141,1057930,1120484,1131420,1175015,1206955,1114586,1166048,1230820,1248993,1236004,1230054,1312478,1379312,1414183,1464298,1515761,1515452
 "08001","Adams, CO*",7,CAGDP9,36,"48-49","  Transportation and warehousing","Thousands of chained 2012 dollars",1134304,1128305,1168012,1289004,1289643,1241620,1163427,1171265,1083375,1090434,1071438,1126796,1178123,1204924,1293180,1367239,1487869,1708623,1423352,1516132
 "08001","Adams, CO*",7,CAGDP9,45,"51","  Information","Thousands of chained 2012 dollars",269306,267663,272907,(D),372877,400071,431668,481298,501145,537556,565911,544856,734053,728047,741310,595988,753771,748716,907147,953003
 "08001","Adams, CO*",7,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of chained 2012 dollars",2721835,2810353,2916292,2792279,2633907,2761944,2999160,3252331,3198198,3312858,3374469,3360146,3202481,3309144,3317387,3479797,3493283,3568804,3680561,3669808
 "08001","Adams, CO*",7,CAGDP9,51,"52","   Finance and insurance","Thousands of chained 2012 dollars",315829,327905,315791,288084,265100,264715,274170,263776,298837,283125,306868,328116,310182,311179,329045,329461,325786,324066,331172,385271
 "08001","Adams, CO*",7,CAGDP9,56,"53","   Real estate and rental and leasing","Thousands of chained 2012 dollars",2397851,2473936,2593415,2498803,2364353,2493937,2722865,2988955,2900059,3029126,3067369,3032030,2892330,2998403,2987657,3151038,3168856,3247747,3353161,3276560
