"19113","Linn","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",9493985,9329411,10138281,11143251,11751484,11845930,13049697,12888734,13098611,13869362,14170928,14296953,13969641,14635105,15154896,15547181,15350188,15766743,15261669,14876063
"19115","Louisa","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",549133,535708,541492,513699,462945,508512,535363,583377,584333,570910,523898,592107,586352,593045,587206,621493,606694,661938,719866,674845
"19117","Lucas","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",216503,225649,234248,256410,273357,265978,250926,259845,246864,246766,258004,264945,278140,270051,281356,283057,288291,290696,295145,292165
"19119","Lyon","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",410217,405244,432399,493607,502516,557872,463317,532205,479947,604342,657576,705207,735997,873685,849875,967156,1085045,1035581,1011527,869854
"19121","Madison","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",281287,297378,314081,347281,350439,359855,379796,372797,366380,349727,368317,357433,353168,345296,361521,381300,392158,379552,384322,378033
"19123","Mahaska","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",580373,580223,618001,703880,703890,751539,748317,779211,734916,692026,745525,786867,775278,743744,763306,776218,822298,903515,857388,802001
"19125","Marion","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1280349,1261861,1296981,1410694,1505235,1522429,1570076,1495760,1368724,1369297,1413312,1521503,1455220,1476495,1513940,1546535,1726203,1791888,1899346,1825393
"19127","Marshall","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1611273,1585474,1601750,1702039,1665228,1712311,1778450,1744664,1655446,1657490,1675924,1705051,1680876,1645165,1689102,1636025,1640729,1722053,1705362,1723522
"19129","Mills","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",338555,350220,358665,378102,371380,384434,366064,411566,463661,415427,415765,458389,458077,432609,424647,448003,468418,492374,557952,495673
"19131","Mitchell","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",338293,365127,337503,373485,375252,403594,407075,461747,431081,506401,508710,501880,581307,622117,620142,637280,601456,653509,661526,621991
"19133","Monona","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",260494,284880,293335,303586,276283,245794,278326,308487,378075,306584,299381,283923,302741,305425,341660,288730,305918,294154,320313,319428
"19135","Monroe","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",294343,285127,298530,327003,328992,346079,373355,416905,438803,423459,391210,364152,361844,348115,365606,355778,356590,382597,383970,375333
"19137","Montgomery","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",369113,391503,377138,419441,421084,438557,407191,415592,435682,398846,398970,402504,402613,376395,401270,389641,384746,388257,386289,363504
"19139","Muscatine","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2240654,2374258,2373815,2446384,2436758,2522514,2517331,2435655,2192621,2147593,2141947,2208043,2233703,2383771,2477223,2464210,2497704,2467283,2388163,2311461
"19141","O'Brien","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",505803,513870,558316,577240,590418,585476,565297,609910,590677,644611,694569,707513,733305,819630,818050,924345,951716,931044,924587,886548
"19143","Osceola","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",279057,284113,286685,333171,337150,470485,443986,403365,289384,343259,367509,367340,412671,474914,435877,400892,463510,470559,385969,359123
"19145","Page","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",479150,462617,485476,535751,538415,552571,526075,552622,582477,539886,525040,560344,569624,557398,554476,555190,555501,553845,577598,558239
"19147","Palo Alto","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",330168,330705,359293,400657,423687,548528,566335,521961,449779,442957,494570,512521,562633,603568,609107,573599,603935,628157,567112,521242
"19149","Plymouth","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",930724,965813,1045658,1140011,1120865,1147560,1171807,1218626,1215985,1249917,1186151,1214158,1231173,1266363,1271580,1371049,1398448,1436499,1428315,1339989
"19151","Pocahontas","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",257954,303790,298872,327969,324064,337270,318932,407214,417092,368903,415586,468337,536149,559549,645689,689542,540494,584971,609856,513918
"19153","Polk","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",24727437,24980734,27099718,29485570,31794895,31098483,34440970,30440541,29920102,30399393,30090215,31818645,30706227,34748138,37892921,38985284,38224166,38797599,39489590,40003968
"19155","Pottawattamie","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",3043313,3142918,3329914,3542685,3594952,3769688,3849777,4134917,4191653,3875513,3818837,4025990,4028708,4010623,4047340,4019220,3888314,4064659,3932364,3627672
"19157","Poweshiek","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",755187,817103,859935,943772,947351,935393,982756,907295,884425,897794,989190,1022248,987785,1053557,1075542,995713,974203,1030763,1044786,1106728
"19159","Ringgold","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",103144,99961,101572,129660,126842,120792,103046,115512,134234,132304,142132,141774,169260,168364,175227,165598,195623,192530,204306,193972
"19161","Sac","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",332458,346035,327374,407136,401775,387576,419169,447158,434245,480768,472968,465216,521151,541019,550529,543994,548065,560019,568502,568873
"19163","Scott","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",6930996,7181252,7278947,7671405,8045205,7918983,7996016,7862677,7628595,7834582,8068175,8456258,8325077,8355340,8542814,8349788,8554120,8511626,8709079,8387605
"19165","Shelby","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",371544,396369,383879,451017,459014,458592,468035,532240,553941,566468,633797,712171,694083,675773,700204,667907,648073,677773,697693,651440
"19167","Sioux","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1353994,1491760,1645334,1684820,1748223,1878346,1746064,1829393,1605411,1793205,1855648,1944960,2012804,2258038,2431084,2442898,2609813,2642718,2496775,2427524
"19169","Story","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",3233594,3347832,3507209,3657723,3775272,3894461,3972527,4107672,3961142,4022914,4181933,4366412,4658069,4804967,4859963,4724034,4928744,4947350,4987743,4862860
"19171","Tama","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",450258,475973,434092,530570,512556,525493,546989,540032,590358,547704,563266,567224,546940,518292,534210,581332,549624,587013,609441,676404
"19173","Taylor","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",136290,146220,161780,200675,196689,203610,209742,218202,240633,217493,208999,200030,228897,210647,220121,190972,227359,233071,245069,238099
"19175","Union","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",408820,429061,430350,493588,496103,499687,492206,514832,518999,555051,553261,550334,560920,564612,550121,511054,539698,571216,575428,574710
"19177","Van Buren","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",149366,161262,177613,221626,215308,229493,222141,224862,214129,218766,220033,250925,230131,226123,210601,197754,215555,223575,208429,194837
"19179","Wapello","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1396823,1395327,1422530,1461859,1400141,1507106,1595301,1697813,1685012,1563645,1446106,1505952,1547383,1476585,1601157,1516640,1497341,1489861,1478010,1405406
"19181","Warren","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",684114,721863,753424,814529,830962,831427,853016,886833,896492,888903,934234,994102,999973,1016202,1021004,1068296,1117110,1086155,1128907,1101369
"19183","Washington","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",572340,582417,592800,649715,642911,697068,695888,732112,710526,775553,869387,916523,977912,1088227,997721,1009392,1130474,1198498,1253762,1034583
"19185","Wayne","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",133298,154394,155450,170528,169114,163207,160608,180723,191449,180254,197176,185046,210107,176689,210285,189965,203177,221067,210467,214858
"19187","Webster","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2095257,2104802,2218371,2183381,2047367,2061016,1910941,2128418,2142838,2428116,2568911,2291687,2349714,2153578,2126530,2045814,1949704,1890819,1898607,1795898
"19189","Winnebago","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",340145,345887,346534,386029,379603,394457,432175,443459,379705,441644,445946,440390,462042,437572,446624,388219,383567,414956,390344,401474
"19191","Winneshiek","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",745684,760082,785423,839570,837386,823798,827342,852534,781671,849005,871851,877670,960488,955289,1036074,1012491,931825,950137,949011,977316
"19193","Woodbury","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",4555810,4526048,4701607,5089335,5329892,5412403,5637530,5889051,5294078,5165650,4995111,4839541,4791945,4785145,4934231,4934105,4563621,4775913,4663116,4505396
"19195","Worth","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",163719,182680,179878,213695,210887,354861,392443,356202,300949,326767,331580,318693,435234,438158,398989,333865,276959,274455,273178,270948
"19197","Wright","IA",4,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",501543,536641,539113,598452,589986,603889,643192,664471,605199,629942,736141,751892,740652,859196,839479,682461,669637,769053,647649,643686
"16001","Ada","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",14346281,14750352,15843458,17248028,19221652,19102974,19188467,20060559,19304357,19400865,19394042,19329339,20222092,21218372,21430336,22405688,23216725,25050639,25857055,25889086
"16003","Adams","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",72373,74154,75301,86357,94658,98047,100808,93478,89724,92198,94475,102731,104568,106168,113310,115192,112636,109576,110181,114947
"16005","Bannock","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2173173,2138029,2233168,2430938,2598112,2555567,2567447,2702035,2509972,2516728,2463814,2508699,2468083,2520603,2504111,2524411,2561371,2558727,2600103,2566967
"16007","Bear Lake","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",121715,117685,133912,135050,138306,131834,138989,144526,138353,135103,142171,164583,159511,166323,163645,162492,166515,163973,169728,171133
"16009","Benewah","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",247744,257495,256428,275325,300248,294932,311008,314567,308795,335835,351037,294982,289975,278981,294304,291468,289383,292987,303634,306338
"16011","Bingham","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1061313,1172004,1076841,1094337,1069344,1288986,1278866,1287209,1328293,1251234,1326436,1298868,1272542,1184133,1181580,1140656,1114579,1193044,1295594,1346722
"16013","Blaine","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1152194,1176194,1163747,1236376,1283604,1338581,1327375,1315425,1158627,1099238,1088432,1171388,1216076,1250541,1225782,1240095,1307163,1365173,1380089,1336865
"16015","Boise","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",120990,125926,132438,136127,140330,142670,142391,153170,143363,141059,143944,151253,166135,149653,131123,134250,156498,200154,198825,157762
"16017","Bonner","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",990849,1078666,1109072,1181593,1287818,1332596,1365441,1374812,1280112,1294308,1272916,1208804,1239823,1264592,1230983,1271776,1280992,1356634,1410850,1420536
"16019","Bonneville","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2885075,2993945,3092324,3251752,3453521,3774868,3900519,3889916,3842153,3829465,3735058,3925761,4005450,4102098,4326672,4470211,4716387,5044105,5635262,5458211
"16021","Boundary","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",235652,247475,256846,278058,268733,276124,273342,288937,277873,304305,319852,320515,299357,306589,315302,308489,318774,322360,344005,344255
"16023","Butte","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",906325,976322,930452,952605,937906,960364,902786,965406,1023364,1064852,1054888,930473,905671,866845,925878,971733,1025575,1021505,1123308,1170733
"16025","Camas","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",30632,34758,31753,32876,33830,35452,34027,44969,53104,46274,52098,55039,64795,63730,65535,64707,61521,67753,72255,71162
"16027","Canyon","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",3558476,3610123,3733984,3910211,4211108,4469991,4655914,4578610,4146334,4290801,4284609,4442366,4541271,4589601,4736943,4831590,5112571,5573132,5912054,5997943
"16029","Caribou","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",851441,480640,479293,501588,604277,555354,569401,731002,660800,598685,617166,537387,608145,530927,527251,623707,546581,566396,612982,637362
"16031","Cassia","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",889871,957374,967219,907217,1049902,1035557,1032041,1104517,1079043,1164891,1122345,1094053,1266178,1334507,1447594,1570928,1484541,1617211,1569602,1496343
"16033","Clark","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",49546,47671,48552,42431,40160,42318,47240,60679,49122,44361,46553,38394,48428,45259,51203,50060,55177,48831,46172,47315
"16035","Clearwater","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",277686,350368,322482,319533,304099,323210,323687,320120,323005,326272,368739,350489,354677,341372,329556,332114,305271,299873,303451,312915
"16037","Custer","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",201029,180102,187195,196278,301814,280848,277046,346572,343070,373821,371658,268678,336275,366530,208566,205385,175623,185251,180857,186369
"16039","Elmore","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",882990,869392,914915,954578,976368,997618,985779,1018857,921322,997935,985866,979735,1077812,1079689,1087585,1187346,1184110,1236707,1228782,1207991
"16041","Franklin","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",228434,208902,223955,255327,279549,275326,286642,291800,260540,271822,263649,283238,282334,309738,324127,330084,330797,342105,352706,367787
"16043","Fremont (includes Yellowstone Park)","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",228339,270601,233699,262031,249269,297158,303539,309012,423948,319986,332322,298876,305095,299244,299495,313757,299698,338804,356712,365716
"16045","Gem","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",241713,229517,227342,231990,248161,272529,282858,276992,268257,253601,253866,286782,297222,299514,305685,321552,353097,347547,365553,368635
"16047","Gooding","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",678369,574242,569960,711976,774540,726468,846005,827976,515722,887595,873156,894500,906316,1165233,987992,1138975,1216628,1257113,1351518,1305688
"16049","Idaho","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",339305,348166,350280,363300,381294,373994,383523,420798,416981,436263,414408,428541,433944,416506,435517,393882,393435,392691,403388,421548
"16051","Jefferson","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",374108,451299,417672,444070,442372,505228,560333,579063,603098,551836,563478,543321,557671,548573,584570,639124,647799,732713,811428,838403
"16053","Jerome","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",766742,726515,719368,757266,810597,852004,902837,910024,781221,957733,910693,977310,1005628,1129460,1112162,1195497,1166076,1226559,1274950,1243797
"16055","Kootenai","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",3456795,3528914,3683118,3978816,4366120,4565234,4774355,4786125,4418018,4615565,4475695,4549770,4934304,5032654,5065926,5293700,5452635,5763071,5844703,5752227
"16057","Latah","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",984061,1008546,1027987,1082908,1104736,1117294,1126522,1149224,1092749,1091069,1099477,1105806,1117926,1094276,1128596,1131879,1164696,1205852,1237817,1197861
"16059","Lemhi","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",180333,176263,183777,192925,202884,208983,213094,210240,209892,206917,197998,196506,198413,212756,211404,213002,221874,236454,240073,237544
"16061","Lewis","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",90915,86047,91163,101107,109763,105503,127129,149352,159781,161884,147222,150546,149477,125240,142372,127319,135735,141541,144513,147045
"16063","Lincoln","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",134112,130796,132590,140297,148251,147980,201076,224685,205339,224208,212293,204989,215071,255713,229600,263938,290045,299074,296091,280202
"16065","Madison","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",671652,759582,731917,779564,796740,883662,915438,916175,914299,854445,899695,936277,961497,947522,976594,1005875,1018268,1115842,1169812,1173500
"16067","Minidoka","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",616152,707216,616141,616722,606210,702543,661148,674647,688416,651866,753154,712772,719488,690325,727438,709582,662460,742340,814936,854236
"16069","Nez Perce","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1578887,1590027,1611683,1660836,1670325,1659772,1680778,1752896,1712765,1761166,1718398,1706347,1759702,1777672,1819326,1904579,1854301,1826869,1914836,1895060
"16071","Oneida","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",78094,72951,87645,89726,110210,107473,105091,118739,113503,107742,105756,96876,112148,129800,125480,143585,128567,131894,121339,126896
"16073","Owyhee","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",277766,287593,281888,306763,325391,353846,341942,311814,300806,324118,323277,327160,347764,422956,396711,438911,412359,440674,441082,430686
"16075","Payette","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",443525,485247,513921,484634,534518,545197,557934,568165,510749,571656,607940,670348,723453,711848,770184,755797,737718,726035,774387,772277
"16077","Power","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",531297,419249,350983,361284,364042,427292,411983,399575,411506,352936,399971,430136,373946,307660,328994,313079,334762,373144,389593,430205
"16079","Shoshone","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",408462,405101,428523,451505,569313,547106,589335,724614,646834,740594,785496,571713,725627,842247,739431,709893,495367,501587,467959,531222
"16081","Teton","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",145792,158283,154024,174964,221486,290231,332863,307424,273921,233019,223521,231865,227756,244377,254472,268326,279537,301299,317764,323660
"16083","Twin Falls","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2222716,2278970,2310893,2455871,2607341,2737394,2845954,2819744,2598131,2603909,2641375,2734616,2854214,2974588,3013168,3167586,3312516,3460717,3497144,3382755
"16085","Valley","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",271284,274880,291142,331264,390001,453331,445499,409862,350680,356866,353225,393384,389431,385783,402051,411221,424440,439037,455056,438411
"16087","Washington","ID",7,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",290981,325524,323981,316409,297107,342986,315923,352764,395150,429819,429392,418724,391681,386672,375578,401530,409961,402383,435691,436939
"17001","Adams","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2563923,2628305,2783978,2902101,2948081,3012225,3005302,3057903,2968856,3059515,3158018,3218817,3194106,3296070,3275472,3366416,3135910,3219069,3173733,3004617
"17003","Alexander","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",187795,187688,185628,188698,184464,193709,187803,227137,202695,207037,175249,153592,158495,153163,159608,150671,151111,147891,156449,147920
"17005","Bond","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",408444,408587,426216,454343,434996,453469,426781,455890,465505,490238,482028,484761,479699,462490,526003,490271,500923,517962,510704,505790
"17007","Boone","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1265194,1327054,1312806,1347999,1394486,1727322,1736900,1609328,1185661,1369527,1479934,1592839,1627042,1567899,1605375,1624487,1567478,1783259,1759786,1608551
"17009","Brown","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",237735,248732,285051,293132,281950,281941,289033,301394,316260,320548,319225,340411,364155,365854,407593,401086,422319,443099,457117,455980
"17011","Bureau","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1155960,1259354,1183154,1202838,1125050,1118334,1122392,1143525,1073450,1054230,1193106,1188294,1372324,1234099,1302420,1158198,1203867,1181267,1201571,1139625
"17013","Calhoun","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",86509,91151,85181,86085,82212,87328,76986,89885,94403,95620,92834,88828,89146,83856,79070,79848,90200,89171,81792,81427
"17015","Carroll","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",463637,454562,459318,454754,452378,475120,475560,445457,431256,503284,561230,526186,612297,563123,583279,641864,553035,551249,519904,563373
"17017","Cass","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",515574,506711,575319,592202,580162,594044,575800,769457,930299,1005893,544238,542022,577632,574681,549090,563619,584011,583868,589132,593363
"17019","Champaign","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",8129936,8555112,8607433,8790877,8782774,8924526,9094482,9487453,9349612,9710652,9801142,9830961,10206719,10431572,10481939,10143000,10135840,9995943,9993932,9763130
"17021","Christian","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1244607,1254163,1342977,1437456,1301400,1260725,1408939,1503757,1493594,1516458,1516885,1407506,1523001,1555104,1460014,1445674,1523876,1479576,1413720,1265823
"17023","Clark","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",317593,338841,378423,429805,437455,443299,473110,521950,499181,545943,495157,457383,506720,467782,549431,510521,527166,554666,537641,525463
"17025","Clay","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",406864,459215,451328,478044,493443,464374,466102,456980,396804,441422,455792,525335,531902,539937,589421,512855,526895,540709,507609,526389
"17027","Clinton","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",948409,1007947,1010992,1015337,1002904,1068629,997762,1070750,1024228,1053955,1074002,1006685,1004382,1037839,992205,1027474,999175,973852,974741,954844
"17029","Coles","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2031227,2057564,2034393,2081375,2093810,2101580,2125631,2140947,2042271,2155485,2218385,2085289,2137247,2139972,2105639,2140841,2227308,2240677,2250246,2159678
"17031","Cook","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",319416863,317677627,319584069,325626391,332506023,339220028,340913867,332248828,321486761,322477275,327295325,334799049,335559101,342702955,349888900,350611919,353801813,363507016,367998188,344457109
"17033","Crawford","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1942028,1578236,1859532,1872685,1787270,1532308,2073004,2909439,6970804,3123262,1054869,2143331,2548298,2945383,2418629,1751547,2151895,2176103,1875534,1822658
"17035","Cumberland","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",222346,245504,230080,231494,219409,239626,226404,251985,237334,265177,273213,288115,305423,418262,581057,752013,962765,1130899,1214288,924839
"17037","DeKalb","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2879092,2922237,3117942,3324111,3391051,3408645,3550996,3488962,3275695,3462738,3559835,3528111,3684365,3645028,3642290,3695862,3688459,3782568,3780287,3802486
"17039","De Witt","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",913304,905969,895419,936568,895906,896590,943161,979364,967399,1028192,1078898,1117173,1077689,1120391,1090164,1165814,1094477,1104344,1097382,1187292
"17041","Douglas","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",796778,804889,809379,828220,802024,862460,841517,846654,831026,907674,936490,948842,1001339,1023850,997228,1058904,1023955,1035207,1010730,986847
"17043","DuPage","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",66580833,67774944,69526810,71446235,72938892,75383703,75408865,74941651,71993689,72929052,74589501,76490456,77648180,79348104,81728251,81751562,83841990,85827639,87021506,81986150
"17045","Edgar","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",639490,586243,587952,612757,584429,626408,597546,661227,601793,640137,666996,683018,756897,733990,726027,697378,759380,751593,705742,728315
"17047","Edwards","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",193156,235563,229662,248747,213981,238509,212558,220673,161257,214747,247697,291350,272256,249291,248461,245894,280106,270609,267348,255189
"17049","Effingham","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1483698,1525539,1533621,1538957,1553638,1548338,1578940,1651091,1589095,1706902,1768693,1793410,1777671,1789767,1764840,1806889,1902071,1948060,1929701,1888634
"17051","Fayette","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",488331,491084,497869,545477,525043,534967,504351,589612,567846,588900,587435,504395,542599,481928,502872,500312,533581,530673,511057,497287
"17053","Ford","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",473793,500936,512669,549156,535565,532820,577028,627456,609808,642886,596226,611623,637393,627814,585091,617010,581718,600038,615307,663646
"17055","Franklin","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",799059,851063,805601,823425,806551,818301,827194,843334,841715,880497,942866,971331,952692,992442,1030124,1024302,1034331,1061254,993704,876961
"17057","Fulton","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",772327,786400,825744,843525,779565,821872,780679,870210,891791,923687,881320,883552,913296,872121,848704,849007,854009,865406,883966,773353
"17059","Gallatin","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",228183,225888,201139,183831,203149,261429,261328,270459,247830,253263,255392,240549,288633,227612,205931,213673,208672,210153,203296,187066
"17061","Greene","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",292825,329454,343728,345085,315446,338461,337293,345014,331120,382088,394532,314414,352311,325456,266838,301180,294211,295290,270315,284648
"17063","Grundy","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",2596630,2908595,2741064,2712986,2603282,2754017,2978295,3003179,3076115,3259835,3603858,4088434,3607681,3314379,3258016,3414027,3569733,3712643,3996036,4059818
"17065","Hamilton","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",139226,146431,139722,157717,159839,178189,167143,187000,191393,196479,191464,189582,267918,290358,393344,275959,392665,356156,343291,291875
"17067","Hancock","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",460629,480575,514391,528811,498218,516740,520365,585397,602204,603681,533291,541484,593801,648434,471501,524623,538605,530754,495948,515392
"17069","Hardin","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",102413,103942,104160,98274,91371,89173,86819,83071,84699,84468,87291,94343,98491,98004,83710,77877,78733,73724,72688,70567
"17071","Henderson","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",133151,145808,169077,152461,138416,145175,147847,165495,172255,161181,171838,169270,208157,202568,146105,170474,169167,165531,152289,167726
"17073","Henry","IL",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",1188060,1262632,1342236,1325017,1311730,1343962,1373520,1445029,1331830,1359214,1444829,1423111,1537771,1532868,1395651,1357873,1340740,1335418,1335040,1382530
